product_id,date,category,competitor_price,our_price,demand_index,stock_level,margin,optimal_price
14,2024-03-06,бытовая техника,2574.35,2677.48,79,698,0.339,2399.13
14,2024-03-07,бытовая техника,2575.3,2497.51,89,156,0.245,2400.69
14,2024-03-08,бытовая техника,2708.65,2634.35,88,298,0.237,2396.28
14,2024-03-09,бытовая техника,2353.21,2440.91,93,952,0.303,2423.9
14,2024-03-10,бытовая техника,2590.73,2558.97,95,192,0.201,2404.53
14,2024-03-11,бытовая техника,2408.85,2365.88,100,337,0.23,2423.09
14,2024-03-12,бытовая техника,2640.03,2592.55,92,371,0.342,2430.66
14,2024-03-13,бытовая техника,2530.93,2603.69,80,203,0.294,2391.04
14,2024-03-14,бытовая техника,2189.99,2081.96,121,306,0.398,2512.78
14,2024-03-15,бытовая техника,2610.89,2602.74,84,659,0.278,2396.57
14,2024-03-16,бытовая техника,2361.51,2390.61,96,113,0.196,2405.74
14,2024-03-17,бытовая техника,2249.37,2180.05,128,531,0.364,2521.32
14,2024-03-18,бытовая техника,2251.18,2366.29,93,640,0.132,2383.25
14,2024-03-19,бытовая техника,2126.1,2160.3,102,760,0.12,2401.78
14,2024-03-20,бытовая техника,2313.63,2360.5,118,456,0.332,2489.92
14,2024-03-21,бытовая техника,2341.4,2338.34,93,682,0.121,2380.79
14,2024-03-22,бытовая техника,2162.09,2095.55,99,884,0.326,2443.46
14,2024-03-23,бытовая техника,2146.43,2207.2,122,95,0.322,2496.95
14,2024-03-24,бытовая техника,2152.39,2175.69,117,848,0.321,2484.95
14,2024-03-25,бытовая техника,2222.92,2306.68,128,811,0.38,2525.03
14,2024-03-26,бытовая техника,2044.37,2112.12,119,783,0.252,2473.3
14,2024-03-27,бытовая техника,2166.12,2131.4,97,990,0.367,2448.52
14,2024-03-28,бытовая техника,2315.18,2371.06,94,116,0.196,2400.78
14,2024-03-29,бытовая техника,2162.87,2234.32,103,219,0.289,2444.18
14,2024-03-30,бытовая техника,2334.91,2411.1,108,644,0.287,2455.67
15,2024-01-01,бытовая техника,1046.24,1019.79,116,796,0.342,1149.12
15,2024-01-02,бытовая техника,1114.48,1089.42,97,694,0.398,1134.37
15,2024-01-03,бытовая техника,1100.08,1121.71,81,53,0.14,1088.73
15,2024-01-04,бытовая техника,1158.94,1153.84,74,418,0.377,1106.92
15,2024-01-05,бытовая техника,1080.81,1124.6,122,108,0.134,1132.88
15,2024-01-06,бытовая техника,1191.43,1217.58,96,249,0.344,1127.4
15,2024-01-07,бытовая техника,1138.9,1142.93,94,995,0.362,1127.26
15,2024-01-08,бытовая техника,1230.8,1228.03,68,744,0.222,1083.43
15,2024-01-09,бытовая техника,1271.64,1255.31,72,569,0.121,1076.8
15,2024-01-10,бытовая техника,1189.01,1201.91,95,804,0.27,1118.2
15,2024-01-11,бытовая техника,1204.53,1209.12,84,374,0.39,1119.37
15,2024-01-12,бытовая техника,1154.87,1175.25,88,755,0.133,1095.58
15,2024-01-13,бытовая техника,1152.73,1172.84,92,133,0.185,1105.69
15,2024-01-14,бытовая техника,1126.78,1117.32,106,770,0.284,1131.79
15,2024-01-15,бытовая техника,1137.36,1165.31,106,841,0.107,1112.4
15,2024-01-16,бытовая техника,1079.7,1132.74,104,174,0.114,1111.02
15,2024-01-17,бытовая техника,1118.28,1131.35,100,166,0.232,1119.55
15,2024-01-18,бытовая техника,1026.36,982.7,126,346,0.115,1135.21
15,2024-01-19,бытовая техника,941.01,928.87,120,214,0.198,1137.71
15,2024-01-20,бытовая техника,956.29,946.9,115,868,0.216,1134.19
15,2024-01-21,бытовая техника,878.59,871.02,121,235,0.144,1132.92
15,2024-01-22,бытовая техника,987.23,960.68,131,406,0.328,1163.91
15,2024-01-23,бытовая техника,1056.1,1120.1,85,167,0.357,1116.81
15,2024-01-24,бытовая техника,1013.93,949.14,120,737,0.123,1129.54
15,2024-01-25,бытовая техника,989.12,957.07,112,422,0.39,1149.95
15,2024-01-26,бытовая техника,931.94,948.82,125,375,0.182,1141.47
15,2024-01-27,бытовая техника,1065.72,1043.52,85,256,0.102,1088.86
15,2024-01-28,бытовая техника,1043.93,1013.22,110,97,0.385,1147.19
15,2024-01-29,бытовая техника,1060.87,1007.59,126,615,0.344,1160.25
15,2024-01-30,бытовая техника,1062.42,1089.12,112,552,0.157,1124.44
15,2024-01-31,бытовая техника,1016.98,1028.93,84,467,0.335,1113.31
15,2024-02-01,бытовая техника,1131.87,1174.2,93,640,0.247,1113.5
15,2024-02-02,бытовая техника,1043.07,1046.18,88,564,0.333,1117.49
15,2024-02-03,бытовая техника,1021.34,1087.3,108,556,0.249,1130.14
15,2024-02-04,бытовая техника,1106.72,1112.25,102,458,0.296,1128.78
15,2024-02-05,бытовая техника,1226.96,1186.36,87,689,0.212,1103.13
15,2024-02-06,бытовая техника,1346.1,1338.52,88,436,0.227,1105.84
15,2024-02-07,бытовая техника,1281.86,1247.43,77,481,0.258,1097.24
15,2024-02-08,бытовая техника,1288.22,1232.23,85,625,0.333,1114.22
15,2024-02-09,бытовая техника,1152.11,1161.01,105,251,0.198,1121.25
15,2024-02-10,бытовая техника,1156.26,1101.3,98,135,0.277,1122.25
15,2024-02-11,бытовая техника,1177.35,1230.92,91,473,0.149,1100.59
15,2024-02-12,бытовая техника,1175.63,1197.49,97,895,0.251,1118.38
15,2024-02-13,бытовая техника,1235.53,1248.85,112,780,0.391,1150.09
15,2024-02-14,бытовая техника,1136.51,1097.23,84,981,0.255,1104.54
15,2024-02-15,бытовая техника,977.96,1013.61,96,180,0.191,1110.73
15,2024-02-16,бытовая техника,1022.7,1043.3,95,958,0.145,1104.5
15,2024-02-17,бытовая техника,1135.67,1178.3,118,629,0.193,1134.96
15,2024-02-18,бытовая техника,1097.87,1138.18,92,510,0.229,1110.52
15,2024-02-19,бытовая техника,914.7,927.21,118,76,0.163,1131.71
15,2024-02-20,бытовая техника,958.38,927.95,118,397,0.235,1139.59
15,2024-02-21,бытовая техника,941.08,959.89,116,242,0.177,1131.01
15,2024-02-22,бытовая техника,940.62,951.17,89,236,0.303,1115.29
15,2024-02-23,бытовая техника,1061.52,1031.57,105,768,0.282,1130.52
15,2024-02-24,бытовая техника,914.0,898.17,116,343,0.283,1142.66
15,2024-02-25,бытовая техника,906.99,942.12,115,405,0.295,1142.87
15,2024-02-26,бытовая техника,926.89,962.39,112,567,0.31,1141.17
15,2024-02-27,бытовая техника,1089.58,1082.37,101,708,0.203,1117.45
15,2024-02-28,бытовая техника,1039.6,1003.56,82,746,0.363,1114.22
15,2024-02-29,бытовая техника,1066.06,1080.14,109,672,0.271,1133.64
15,2024-03-01,бытовая техника,1129.49,1093.42,112,938,0.183,1127.3
15,2024-03-02,бытовая техника,1125.73,1104.64,105,906,0.224,1124.19
15,2024-03-03,бытовая техника,1193.13,1140.12,98,71,0.201,1114.0
15,2024-03-04,бытовая техника,1109.38,1162.5,96,850,0.117,1102.57
15,2024-03-05,бытовая техника,1181.1,1105.14,115,855,0.337,1147.42
15,2024-03-06,бытовая техника,1213.08,1181.65,101,466,0.292,1127.22
15,2024-03-07,бытовая техника,1179.08,1172.43,89,212,0.237,1108.04
15,2024-03-08,бытовая техника,1180.89,1162.8,93,393,0.205,1108.96
15,2024-03-09,бытовая техника,1111.79,1062.72,104,499,0.388,1141.03
15,2024-03-10,бытовая техника,1199.61,1147.9,92,717,0.349,1123.58
15,2024-03-11,бытовая техника,1202.97,1206.83,107,273,0.259,1130.18
15,2024-03-12,бытовая техника,1122.12,1149.36,83,420,0.252,1103.17
15,2024-03-13,бытовая техника,1233.32,1237.45,95,592,0.316,1123.28
15,2024-03-14,бытовая техника,1205.62,1237.64,86,353,0.35,1117.1
15,2024-03-15,бытовая техника,1168.72,1138.69,110,601,0.103,1116.32
15,2024-03-16,бытовая техника,1141.87,1151.48,82,646,0.246,1101.43
15,2024-03-17,бытовая техника,1146.87,1172.08,107,18,0.136,1116.7
15,2024-03-18,бытовая техника,1004.29,1069.66,106,17,0.167,1118.95
15,2024-03-19,бытовая техника,1051.17,1089.52,107,526,0.317,1136.55
15,2024-03-20,бытовая техника,1008.31,1039.13,92,347,0.336,1122.16
15,2024-03-21,бытовая техника,1030.07,1021.74,108,857,0.364,1142.77
15,2024-03-22,бытовая техника,1002.67,1016.49,119,446,0.154,1131.76
15,2024-03-23,бытовая техника,973.63,1001.11,105,153,0.115,1112.23
15,2024-03-24,бытовая техника,898.6,917.41,106,277,0.147,1116.83
15,2024-03-25,бытовая техника,997.64,1061.87,110,498,0.222,1129.37
15,2024-03-26,бытовая техника,1016.12,1022.33,97,182,0.281,1121.62
15,2024-03-27,бытовая техника,995.46,999.29,119,928,0.267,1144.17
15,2024-03-28,бытовая техника,947.43,943.03,109,238,0.149,1120.35
15,2024-03-29,бытовая техника,1057.93,1122.37,91,267,0.334,1120.82
15,2024-03-30,бытовая техника,1015.4,1058.29,106,714,0.326,1136.39
16,2024-01-01,электроника,3582.88,3637.21,106,520,0.333,3869.93
16,2024-01-02,электроника,3934.4,3684.08,101,98,0.109,3767.93
16,2024-01-03,электроника,4016.58,4073.92,105,297,0.268,3842.02
16,2024-01-04,электроника,3855.34,3863.67,106,897,0.254,3840.3
16,2024-01-05,электроника,4007.44,4090.79,79,497,0.381,3787.23
16,2024-01-06,электроника,3875.89,4135.15,94,241,0.322,3820.98
16,2024-01-07,электроника,3747.37,3746.71,103,817,0.351,3865.46
16,2024-01-08,электроника,3886.57,3950.96,78,152,0.138,3692.95
16,2024-01-09,электроника,4317.55,4302.72,81,86,0.399,3801.29
16,2024-01-10,электроника,4167.67,4250.2,98,791,0.308,3830.87
16,2024-01-11,электроника,3934.43,4058.27,90,616,0.352,3817.38
16,2024-01-12,электроника,3958.95,3948.33,90,325,0.184,3754.68
16,2024-01-13,электроника,3826.15,3838.98,101,971,0.228,3812.0
16,2024-01-14,электроника,3725.57,3729.33,102,28,0.153,3787.96
16,2024-01-15,электроника,3831.3,3725.01,116,444,0.263,3880.86
16,2024-01-16,электроника,3604.79,3477.08,107,465,0.216,3829.79
16,2024-01-17,электроника,3801.87,3762.33,106,412,0.3,3857.35
16,2024-01-18,электроника,4085.23,4105.35,82,494,0.14,3708.59
16,2024-01-19,электроника,3329.33,3095.91,130,264,0.228,3919.92
16,2024-01-20,электроника,3404.6,3496.46,97,479,0.388,3856.92
16,2024-01-21,электроника,3624.85,3856.7,103,578,0.395,3881.63
16,2024-01-22,электроника,3391.9,3556.4,105,508,0.131,3790.82
16,2024-01-23,электроника,3359.16,3562.08,94,569,0.377,3841.54
16,2024-01-24,электроника,3508.57,3592.56,95,110,0.341,3831.81
16,2024-01-25,электроника,3377.5,3484.27,101,290,0.292,3835.74
16,2024-01-26,электроника,3392.45,3280.2,101,672,0.203,3802.62
16,2024-01-27,электроника,3693.92,3940.7,90,524,0.38,3827.79
16,2024-01-28,электроника,3237.83,3189.17,110,463,0.149,3816.31
16,2024-01-29,электроника,3428.1,3330.84,117,53,0.353,3918.32
16,2024-01-30,электроника,3729.54,3676.01,86,892,0.131,3720.12
16,2024-01-31,электроника,3447.48,3405.48,91,362,0.296,3800.16
16,2024-02-01,электроника,3821.06,3842.4,90,539,0.214,3766.04
16,2024-02-02,электроника,4168.96,4100.62,101,556,0.155,3785.0
16,2024-02-03,электроника,3913.65,3686.63,89,441,0.16,3742.13
16,2024-02-04,электроника,3750.12,3705.93,122,583,0.352,3936.28
16,2024-02-05,электроника,3871.12,3595.98,95,812,0.232,3791.18
16,2024-02-06,электроника,4066.21,3982.57,97,316,0.36,3846.31
16,2024-02-07,электроника,4311.06,4346.89,74,912,0.337,3752.16
16,2024-02-08,электроника,4086.28,3874.96,77,854,0.298,3748.95
16,2024-02-09,электроника,3782.82,3757.44,108,744,0.159,3812.62
16,2024-02-10,электроника,3943.11,3820.55,120,379,0.231,3883.84
16,2024-02-11,электроника,4347.84,4287.53,71,911,0.116,3658.76
16,2024-02-12,электроника,4344.41,4136.47,83,628,0.383,3802.96
16,2024-02-13,электроника,3979.29,4279.0,78,250,0.251,3735.03
16,2024-02-14,электроника,3751.44,3904.48,107,390,0.395,3896.53
16,2024-02-15,электроника,3717.45,3551.67,86,172,0.273,3773.03
16,2024-02-16,электроника,3511.12,3413.34,103,312,0.342,3861.87
16,2024-02-17,электроника,3811.14,3945.52,102,536,0.115,3773.65
16,2024-02-18,электроника,3363.87,3404.13,106,490,0.231,3831.77
16,2024-02-19,электроника,3271.9,3144.08,104,76,0.356,3870.91
16,2024-02-20,электроника,3470.15,3525.48,109,718,0.197,3830.42
16,2024-02-21,электроника,3294.02,3184.19,113,214,0.276,3874.48
16,2024-02-22,электроника,3281.23,3034.89,132,114,0.163,3903.26
16,2024-02-23,электроника,3102.72,3172.79,125,779,0.385,3959.93
16,2024-02-24,электроника,3397.46,3325.93,131,869,0.4,3987.8
16,2024-02-25,электроника,3467.69,3556.7,96,493,0.194,3780.98
16,2024-02-26,электроника,3429.63,3308.78,107,998,0.306,3863.65
16,2024-02-27,электроника,3520.34,3592.29,105,302,0.395,3889.08
16,2024-02-28,электроника,3378.47,3425.5,108,390,0.206,3829.81
16,2024-02-29,электроника,3815.66,3784.15,97,598,0.313,3828.75
16,2024-03-01,электроника,3612.84,3544.01,94,477,0.245,3792.29
16,2024-03-02,электроника,3930.98,4033.55,86,70,0.338,3797.06
16,2024-03-03,электроника,3958.96,4069.3,83,523,0.268,3759.94
16,2024-03-04,электроника,3773.66,3786.16,102,444,0.237,3819.01
16,2024-03-05,электроника,4178.68,4304.64,64,825,0.346,3718.37
16,2024-03-06,электроника,4228.09,4258.53,79,651,0.352,3776.27
16,2024-03-07,электроника,4463.67,4375.84,89,512,0.19,3753.31
16,2024-03-08,электроника,3891.36,3820.83,105,501,0.368,3879.19
16,2024-03-09,электроника,4323.4,4322.54,80,317,0.324,3769.47
16,2024-03-10,электроника,4320.74,4389.43,87,916,0.206,3751.78
16,2024-03-11,электроника,3807.13,3887.23,97,503,0.333,3836.35
16,2024-03-12,электроника,3956.24,4046.62,85,932,0.392,3813.54
16,2024-03-13,электроника,3769.95,3757.25,97,41,0.373,3851.36
16,2024-03-14,электроника,3844.18,3977.58,99,444,0.201,3794.54
16,2024-03-15,электроника,3779.39,3602.5,124,189,0.23,3898.48
16,2024-03-16,электроника,3876.54,3947.08,92,961,0.104,3732.57
16,2024-03-17,электроника,3259.34,3233.06,134,363,0.139,3901.81
16,2024-03-18,электроника,3284.39,3245.79,114,328,0.35,3905.91
16,2024-03-19,электроника,3620.83,3461.63,88,102,0.385,3822.3
16,2024-03-20,электроника,3666.92,3804.99,91,635,0.132,3738.97
16,2024-03-21,электроника,3609.31,3751.67,97,775,0.268,3812.19
16,2024-03-22,электроника,3573.85,3529.2,97,780,0.125,3758.8
16,2024-03-23,электроника,3305.42,3156.07,127,771,0.329,3946.46
16,2024-03-24,электроника,3415.89,3471.22,105,677,0.281,3846.83
16,2024-03-25,электроника,3364.8,3205.93,122,535,0.138,3856.63
16,2024-03-26,электроника,3541.56,3310.63,108,75,0.319,3872.15
16,2024-03-27,электроника,3322.34,3263.72,94,382,0.304,3814.22
16,2024-03-28,электроника,3553.1,3469.39,103,644,0.38,3876.16
16,2024-03-29,электроника,3503.94,3560.27,109,526,0.243,3847.3
16,2024-03-30,электроника,3894.96,3849.72,99,452,0.219,3801.24
17,2024-01-01,бытовая техника,5073.9,5037.63,78,275,0.212,4833.4
17,2024-01-02,бытовая техника,4568.2,4639.52,101,840,0.21,4943.49
17,2024-01-03,бытовая техника,5219.07,5052.38,96,809,0.339,4981.58
17,2024-01-04,бытовая техника,5105.34,5188.4,84,941,0.138,4826.47
17,2024-01-05,бытовая техника,5374.34,5637.56,69,890,0.244,4805.39
17,2024-01-06,бытовая техника,4469.36,4254.36,98,704,0.342,4992.8
17,2024-01-07,бытовая техника,5667.99,5843.98,72,640,0.291,4842.71
17,2024-01-08,бытовая техника,5142.92,5001.53,88,572,0.14,4846.97
17,2024-01-09,бытовая техника,5156.01,4987.51,97,538,0.381,5006.89
17,2024-01-10,бытовая техника,5360.3,5033.39,99,325,0.141,4900.33
17,2024-01-11,бытовая техника,5085.15,5137.87,87,721,0.303,4920.96
17,2024-01-12,бытовая техника,4902.04,4991.59,79,788,0.305,4883.17
17,2024-01-13,бытовая техника,5068.04,4934.92,94,522,0.118,4865.02
17,2024-01-14,бытовая техника,5393.64,5270.33,86,733,0.394,4960.19
17,2024-01-15,бытовая техника,4747.0,4946.3,100,760,0.189,4928.38
17,2024-01-16,бытовая техника,4676.7,4765.68,105,959,0.149,4933.41
17,2024-01-17,бытовая техника,4550.1,4372.62,112,68,0.138,4961.85
17,2024-01-18,бытовая техника,4350.57,4452.6,132,728,0.194,5085.8
17,2024-01-19,бытовая техника,4066.57,4110.99,113,318,0.311,5050.41
17,2024-01-20,бытовая техника,4243.06,4321.34,122,795,0.102,4992.74
17,2024-01-21,бытовая техника,4704.88,4520.53,103,408,0.301,4997.2
17,2024-01-22,бытовая техника,4788.94,4852.58,85,456,0.217,4869.7
17,2024-01-23,бытовая техника,4501.82,4585.73,96,429,0.224,4926.11
17,2024-01-24,бытовая техника,4515.3,4454.9,113,945,0.139,4967.3
17,2024-01-25,бытовая техника,4116.18,4023.08,82,661,0.107,4801.67
17,2024-01-26,бытовая техника,4337.42,4159.91,128,313,0.345,5139.36
17,2024-01-27,бытовая техника,4207.88,4205.56,116,339,0.253,5036.92
17,2024-01-28,бытовая техника,4749.39,4479.85,93,362,0.154,4877.71
17,2024-01-29,бытовая техника,4844.14,4931.93,94,582,0.105,4859.13
17,2024-01-30,бытовая техника,4803.1,4805.95,92,467,0.231,4910.26
17,2024-01-31,бытовая техника,4803.27,4817.51,112,876,0.387,5082.35
17,2024-02-01,бытовая техника,4956.57,4814.94,107,822,0.336,5033.8
17,2024-02-02,бытовая техника,5246.39,5099.19,89,796,0.327,4942.38
17,2024-02-03,бытовая техника,5002.54,5075.05,107,388,0.181,4958.69
17,2024-02-04,бытовая техника,5216.59,5163.0,77,320,0.124,4785.71
17,2024-02-05,бытовая техника,5058.28,5139.08,73,942,0.12,4764.38
17,2024-02-06,бытовая техника,5263.41,5281.05,107,975,0.229,4981.62
17,2024-02-07,бытовая техника,5259.97,5286.67,80,710,0.239,4855.92
17,2024-02-08,бытовая техника,5312.96,5415.59,102,628,0.149,4918.97
17,2024-02-09,бытовая техника,5250.44,5325.96,89,125,0.356,4956.04
17,2024-02-10,бытовая техника,4921.98,4954.04,86,190,0.241,4886.1
17,2024-02-11,бытовая техника,4963.36,4903.9,108,601,0.236,4990.04
17,2024-02-12,бытовая техника,5507.07,5522.09,100,407,0.235,4950.68
17,2024-02-13,бытовая техника,4971.03,4965.25,90,807,0.282,4925.37
17,2024-02-14,бытовая техника,4471.65,4813.7,90,929,0.273,4920.69
17,2024-02-15,бытовая техника,4604.92,4680.63,76,54,0.276,4854.66
17,2024-02-16,бытовая техника,5193.56,5293.67,80,373,0.127,4801.9
17,2024-02-17,бытовая техника,4888.68,4774.45,103,28,0.324,5008.36
17,2024-02-18,бытовая техника,4102.2,4249.89,120,334,0.25,5054.71
17,2024-02-19,бытовая техника,4328.55,4348.31,117,995,0.207,5019.5
17,2024-02-20,бытовая техника,4482.93,4519.7,99,501,0.214,4935.85
17,2024-02-21,бытовая техника,4347.29,4400.31,108,824,0.332,5036.34
17,2024-02-22,бытовая техника,4275.28,4378.71,114,745,0.272,5036.25
17,2024-02-23,бытовая техника,4187.7,4068.06,108,632,0.226,4985.06
17,2024-02-24,бытовая техника,4206.09,4331.6,110,549,0.174,4969.73
17,2024-02-25,бытовая техника,3996.53,3938.9,118,484,0.301,5069.74
17,2024-02-26,бытовая техника,4503.2,4476.72,108,243,0.154,4950.32
17,2024-02-27,бытовая техника,4394.94,4485.34,125,657,0.193,5051.43
17,2024-02-28,бытовая техника,4444.82,4308.12,113,252,0.232,5012.51
17,2024-02-29,бытовая техника,4928.64,4744.45,117,618,0.161,4997.35
17,2024-03-01,бытовая техника,5043.19,5204.95,94,791,0.399,5001.01
17,2024-03-02,бытовая техника,5324.75,5265.82,75,164,0.283,4853.34
17,2024-03-03,бытовая техника,5261.68,5432.4,102,312,0.218,4952.1
17,2024-03-04,бытовая техника,5150.64,5005.81,96,33,0.38,5001.47
17,2024-03-05,бытовая техника,5423.05,5535.79,85,471,0.38,4948.57
17,2024-03-06,бытовая техника,5039.08,4980.3,104,683,0.398,5049.19
17,2024-03-07,бытовая техника,4994.82,5025.42,88,856,0.283,4915.84
17,2024-03-08,бытовая техника,4888.51,4919.59,103,644,0.32,5006.48
17,2024-03-09,бытовая техника,5260.73,5328.42,95,961,0.357,4985.76
17,2024-03-10,бытовая техника,5036.13,4963.53,71,108,0.237,4811.64
17,2024-03-11,бытовая техника,5216.59,5388.68,77,655,0.132,4789.94
17,2024-03-12,бытовая техника,5134.87,5413.63,86,996,0.334,4931.22
17,2024-03-13,бытовая техника,5380.91,5588.24,98,194,0.146,4897.96
17,2024-03-14,бытовая техника,5102.8,5022.01,87,574,0.241,4890.98
17,2024-03-15,бытовая техника,4991.76,5134.48,104,756,0.278,4991.22
17,2024-03-16,бытовая техника,4980.37,5130.23,88,664,0.212,4881.73
17,2024-03-17,бытовая техника,4541.29,4508.86,96,23,0.398,5010.28
17,2024-03-18,бытовая техника,5071.89,4785.62,109,717,0.332,5041.12
17,2024-03-19,бытовая техника,4460.61,4515.75,109,129,0.338,5044.02
17,2024-03-20,бытовая техника,4656.57,4590.79,102,269,0.37,5025.82
17,2024-03-21,бытовая техника,4004.54,3947.5,102,909,0.16,4924.05
17,2024-03-22,бытовая техника,4016.17,3888.3,107,629,0.203,4969.4
17,2024-03-23,бытовая техника,4333.89,4308.47,115,265,0.106,4960.81
17,2024-03-24,бытовая техника,4425.69,4373.58,112,811,0.329,5054.29
17,2024-03-25,бытовая техника,4876.39,4899.33,106,964,0.103,4915.83
17,2024-03-26,бытовая техника,4370.99,4190.71,96,504,0.226,4926.91
17,2024-03-27,бытовая техника,4651.52,4713.35,100,329,0.289,4977.07
17,2024-03-28,бытовая техника,4265.28,4261.85,103,339,0.363,5027.4
17,2024-03-29,бытовая техника,4839.75,4815.93,112,573,0.35,5064.64
17,2024-03-30,бытовая техника,4738.73,4655.28,114,931,0.185,4994.41
18,2024-01-01,аксессуары,3661.71,3633.53,102,812,0.343,3720.62
18,2024-01-02,аксессуары,3671.42,3649.86,112,664,0.366,3764.94
18,2024-01-03,аксессуары,3504.77,3342.29,119,466,0.261,3752.28
18,2024-01-04,аксессуары,3398.38,3174.99,93,720,0.277,3664.57
18,2024-01-05,аксессуары,4169.44,4055.12,76,802,0.235,3588.49
18,2024-01-06,аксессуары,3901.13,3747.75,97,665,0.386,3718.22
18,2024-01-07,аксессуары,4014.77,4013.21,87,476,0.384,3681.65
18,2024-01-08,аксессуары,3952.86,3952.07,78,331,0.11,3551.01
18,2024-01-09,аксессуары,3947.27,3808.22,83,156,0.143,3580.76
18,2024-01-10,аксессуары,3984.1,4025.67,76,959,0.306,3614.09
18,2024-01-11,аксессуары,4226.19,4116.74,94,362,0.228,3650.87
18,2024-01-12,аксессуары,3571.6,3437.15,112,165,0.256,3725.29
18,2024-01-13,аксессуары,3881.04,3891.95,83,748,0.238,3614.76
18,2024-01-14,аксессуары,4178.23,4312.81,65,111,0.171,3526.2
18,2024-01-15,аксессуары,3670.82,3484.93,103,743,0.164,3660.2
18,2024-01-16,аксессуары,3894.43,3905.22,113,491,0.299,3744.51
18,2024-01-17,аксессуары,3686.14,3666.86,98,518,0.178,3646.97
18,2024-01-18,аксессуары,3661.49,3786.0,105,885,0.217,3686.11
18,2024-01-19,аксессуары,3452.8,3524.6,88,673,0.297,3654.02
18,2024-01-20,аксессуары,3241.86,3118.72,110,595,0.176,3689.36
18,2024-01-21,аксессуары,2884.89,2789.83,121,898,0.136,3714.71
18,2024-01-22,аксессуары,3286.68,3104.82,107,812,0.226,3696.54
18,2024-01-23,аксессуары,3119.64,3109.22,123,317,0.328,3790.82
18,2024-01-24,аксессуары,3866.86,3949.15,89,860,0.283,3652.48
18,2024-01-25,аксессуары,3136.9,3054.82,110,641,0.322,3741.87
18,2024-01-26,аксессуары,3376.66,3545.77,95,231,0.301,3680.67
18,2024-01-27,аксессуары,3493.55,3499.48,106,266,0.108,3650.68
18,2024-01-28,аксессуары,3295.67,3324.54,90,56,0.176,3617.84
18,2024-01-29,аксессуары,3514.78,3336.92,112,830,0.202,3705.92
18,2024-01-30,аксессуары,3494.71,3459.23,97,279,0.202,3652.04
18,2024-01-31,аксессуары,3782.27,3643.75,87,638,0.135,3592.24
18,2024-02-01,аксессуары,4124.71,4115.82,84,195,0.369,3665.35
18,2024-02-02,аксессуары,3647.34,3831.98,82,632,0.245,3613.77
18,2024-02-03,аксессуары,3752.13,3802.34,88,949,0.177,3611.04
18,2024-02-04,аксессуары,3901.65,3900.61,100,23,0.33,3709.01
18,2024-02-05,аксессуары,3987.62,3941.34,77,164,0.111,3547.66
18,2024-02-06,аксессуары,3665.05,3758.67,96,16,0.273,3674.1
18,2024-02-07,аксессуары,3900.45,3831.7,90,735,0.19,3622.87
18,2024-02-08,аксессуары,3903.97,3790.16,101,225,0.179,3658.13
18,2024-02-09,аксессуары,3520.42,3412.91,87,36,0.102,3580.52
18,2024-02-10,аксессуары,4021.52,4142.67,73,625,0.376,3628.48
18,2024-02-11,аксессуары,3673.24,3683.66,91,427,0.268,3654.29
18,2024-02-12,аксессуары,3766.31,3741.26,98,41,0.113,3623.96
18,2024-02-13,аксессуары,3737.52,3731.23,104,192,0.143,3656.19
18,2024-02-14,аксессуары,3644.76,3731.12,87,615,0.252,3634.1
18,2024-02-15,аксессуары,3632.62,3664.9,100,895,0.347,3715.08
18,2024-02-16,аксессуары,3655.84,3712.34,94,166,0.205,3642.49
18,2024-02-17,аксессуары,3193.46,3163.64,105,616,0.151,3662.52
18,2024-02-18,аксессуары,3005.59,3077.99,94,329,0.182,3634.11
18,2024-02-19,аксессуары,3078.36,3048.27,115,530,0.251,3734.32
18,2024-02-20,аксессуары,2917.98,2951.74,113,909,0.327,3754.35
18,2024-02-21,аксессуары,3077.3,3250.5,123,551,0.306,3782.92
18,2024-02-22,аксессуары,2993.91,2959.98,132,949,0.258,3797.97
18,2024-02-23,аксессуары,3351.78,3363.36,102,281,0.251,3687.59
18,2024-02-24,аксессуары,3448.22,3480.04,95,150,0.168,3632.85
18,2024-02-25,аксессуары,3226.98,3280.94,98,905,0.144,3635.02
18,2024-02-26,аксессуары,3139.16,3293.76,104,352,0.191,3673.35
18,2024-02-27,аксессуары,3251.63,3289.64,112,360,0.396,3775.71
18,2024-02-28,аксессуары,3137.13,3184.37,99,875,0.269,3683.55
18,2024-02-29,аксессуары,3451.5,3314.54,96,179,0.269,3672.48
18,2024-03-01,аксессуары,3476.6,3353.98,100,388,0.235,3674.83
18,2024-03-02,аксессуары,3767.16,3770.39,92,134,0.341,3684.14
18,2024-03-03,аксессуары,3493.46,3508.17,116,589,0.279,3748.0
18,2024-03-04,аксессуары,3409.13,3367.73,104,541,0.15,3658.79
18,2024-03-05,аксессуары,4040.58,4187.25,73,182,0.326,3610.67
18,2024-03-06,аксессуары,4165.41,4304.44,94,20,0.284,3670.67
18,2024-03-07,аксессуары,4193.83,4095.39,90,382,0.276,3653.7
18,2024-03-08,аксессуары,4107.67,4023.72,81,518,0.268,3618.27
18,2024-03-09,аксессуары,3806.54,3832.73,103,489,0.374,3735.48
18,2024-03-10,аксессуары,3570.15,3760.73,97,130,0.356,3707.32
18,2024-03-11,аксессуары,4143.89,4411.95,65,78,0.274,3563.06
18,2024-03-12,аксессуары,3798.28,3703.76,82,578,0.298,3632.71
